time,distance,strafes,pre,max,height,sync,crouchjump,-forward
1668952506,272.5163,9,274.726,338,56.9,71,yes,yes
1668952510,276.2472,10,272.976,352,56.9,77,yes,yes
1668952516,274.3352,10,275.351,349,56.9,72,yes,yes
1668952529,274.9061,10,273.351,347,56.9,76,yes,yes
1668952538,277.9128,10,276.101,353,56.9,81,yes,yes
1668952543,271.3749,10,275.851,344,56.9,63,yes,yes
1668952547,275.8992,10,274.226,351,56.9,77,yes,yes
1668952549,275.2218,10,274.726,352,56.9,70,yes,yes
1668952551,275.1954,10,274.726,343,56.9,67,yes,yes
1668952553,272.4660,10,268.601,346,56.9,77,yes,yes
1668952584,276.3693,10,275.226,351,56.9,68,yes,yes
1668952588,271.8194,10,272.226,351,56.9,80,yes,yes
1668952590,274.3992,10,272.726,349,56.9,79,yes,yes
1668952592,274.4172,10,274.601,334,56.9,72,yes,yes
1668952598,278.8585,10,274.601,355,56.9,81,yes,yes
1668952618,274.1169,10,272.226,351,56.9,76,yes,yes
1668952633,269.4906,10,275.601,345,56.9,74,yes,yes
1668952651,273.7928,10,272.836,347,56.9,77,yes,yes
1668952653,275.4689,10,273.601,352,56.9,79,yes,yes
1668952687,269.8082,10,272.851,329,56.9,74,yes,yes
1668952691,272.1162,10,276.101,337,56.9,63,yes,yes
1668952722,270.1242,10,270.476,346,56.9,71,yes,yes
1668952744,270.8854,10,275.101,335,56.9,72,yes,yes
1668952746,275.9017,10,274.851,353,56.9,78,yes,yes
1668952748,274.7532,10,274.601,349,56.9,81,yes,yes
1668952764,270.5844,10,275.601,334,56.9,62,yes,yes
1668952766,277.8567,10,276.101,350,56.9,73,yes,yes
1668952799,274.3607,10,274.601,352,56.9,77,yes,yes
1668952801,277.2553,10,274.851,352,56.9,76,yes,yes
1668952803,277.1511,10,275.601,351,56.9,74,yes,yes
1668952805,276.7335,10,274.101,357,56.9,85,yes,yes
1668952807,272.5666,10,273.601,342,56.9,64,yes,yes
1668952810,272.7314,10,275.851,346,56.9,80,yes,yes
1668952822,271.8303,10,275.226,331,56.9,53,yes,yes
1668952824,274.3692,10,273.476,351,56.9,84,yes,yes
1668952830,276.1249,10,274.226,346,56.9,78,yes,yes
1668952846,272.9336,10,275.851,344,56.9,71,yes,yes
1668952848,274.0103,10,275.351,346,56.9,63,yes,yes
1668952953,271.2805,10,273.976,344,56.9,69,yes,yes
1668952959,275.6237,10,271.601,353,56.9,84,yes,yes
1668952983,275.8503,10,274.851,346,56.9,68,yes,yes
1668952985,277.2573,10,274.726,353,56.9,84,yes,yes
1668952989,273.6312,10,272.976,342,56.9,77,yes,yes
1668952994,274.7325,10,274.226,341,56.9,86,yes,yes
1668952996,272.3489,10,273.157,342,56.9,83,yes,yes
1668952998,265.6710,10,273.601,330,56.9,76,yes,yes
1668953000,274.4530,10,276.101,348,56.9,80,yes,yes
1668953010,271.2046,10,275.601,334,56.9,51,yes,yes
1668953012,276.6423,10,275.101,353,56.9,84,yes,yes
1668953015,275.4624,10,274.101,351,56.9,76,yes,yes
1668953019,273.8291,10,274.851,342,56.9,67,yes,yes
1668953023,274.9052,10,273.476,347,56.9,70,yes,yes
1668953025,277.8552,10,275.601,355,56.9,75,yes,yes
1668953027,277.2625,10,275.601,354,56.9,84,yes,yes
1668953048,274.2181,9,274.726,344,56.9,77,yes,yes
1668953050,268.7029,8,275.351,333,56.9,63,yes,yes
1668953052,276.1644,10,275.851,352,56.9,83,yes,yes
1668953059,268.2407,10,274.226,338,56.9,61,yes,yes
1668953061,267.3610,10,270.976,320,56.9,50,yes,yes
1668953065,274.0921,10,274.788,344,56.9,76,yes,yes
1668953072,276.8372,10,274.601,356,56.9,84,yes,yes
1668953076,276.5447,10,275.101,353,56.9,78,yes,yes
1668953079,276.7505,10,276.101,343,56.9,65,yes,yes
1668953081,269.3193,10,275.351,344,56.9,75,yes,yes
1668953104,277.3966,10,274.601,356,56.9,78,yes,yes
1668953108,272.7367,10,272.976,348,56.9,72,yes,yes
1668953116,275.1853,10,275.351,351,56.9,76,yes,yes
1668953124,275.3106,10,274.851,342,56.9,76,yes,yes
1668953140,273.4158,10,275.601,346,56.9,65,yes,yes
1668953142,272.7200,10,274.851,332,56.9,48,yes,yes
1668953144,275.2211,10,274.601,331,56.9,50,yes,yes
1668953150,277.4651,10,274.601,354,56.9,74,yes,yes
1668953163,264.4221,10,274.851,315,56.9,38,yes,yes
1668953165,277.0108,10,275.851,340,56.9,58,yes,yes
1668953167,269.6141,10,274.226,323,56.9,50,yes,yes
1668953169,277.2067,10,275.351,341,56.9,61,yes,yes
1668953171,268.6138,10,275.351,326,56.9,49,yes,yes
1668953173,271.3839,10,274.726,338,56.9,75,yes,yes
1668953187,271.7570,10,275.851,341,56.9,68,yes,yes
1668953189,273.6441,10,271.726,352,56.9,83,yes,yes
1668953193,275.2634,10,274.851,358,56.9,80,yes,yes
1668953195,276.4766,10,274.726,361,56.9,85,yes,yes
1668953197,271.9846,10,274.226,329,56.9,53,yes,yes
1668953200,267.4673,10,272.226,326,56.9,51,yes,yes
1668953209,273.0904,10,272.976,351,56.9,75,yes,yes
1668953219,274.2714,10,276.101,352,56.9,72,yes,yes
1668953225,272.5195,10,276.101,351,56.9,79,yes,yes
1668953236,272.4061,10,272.851,341,56.9,62,yes,yes
1668953238,270.9153,10,275.351,347,56.9,78,yes,yes
1668953241,273.6996,10,275.851,339,56.9,62,yes,yes
1668953243,270.1109,10,273.351,340,56.9,78,yes,yes
1668953245,272.3809,10,274.601,339,56.9,65,yes,yes
1668953247,275.9847,10,275.851,341,56.9,65,yes,yes
1668953249,270.6069,10,273.851,344,56.9,74,yes,yes
1668953251,270.3314,10,274.226,344,56.9,76,yes,yes
1668953267,275.2254,10,274.851,350,56.9,79,yes,yes
1668953277,272.8391,10,274.851,343,56.9,67,yes,yes
1668953279,274.9214,10,274.726,345,56.9,69,yes,yes
1668953297,264.0587,10,272.351,331,56.9,69,yes,yes
1668902590,276.8239,10,275.601,349,56.9,72,yes,yes
1668902594,269.9145,10,274.226,334,56.9,64,yes,yes
1668902596,273.4352,10,275.851,343,56.9,72,yes,yes
1668902598,255.5371,10,275.101,303,56.9,57,yes,yes
1668902601,270.9218,10,276.101,340,56.9,62,yes,yes
1668902603,275.2218,10,273.850,350,56.9,80,yes,yes
1668902605,275.0996,10,275.101,351,56.9,67,yes,yes
1668902607,272.1126,10,274.601,347,56.9,62,yes,yes
1668902609,271.8112,10,275.601,335,56.9,70,yes,yes
1668902611,277.7152,10,276.101,355,56.9,80,yes,yes
1668902613,262.6883,10,275.851,317,56.9,69,yes,yes
1668902615,277.2064,10,275.601,355,56.9,76,yes,yes
1668902617,280.9211,10,274.601,362,56.9,79,yes,yes
1668902619,280.7008,10,276.101,365,56.9,80,yes,yes
1668902621,275.0273,10,274.851,344,56.9,69,yes,yes
1668902623,275.1085,10,275.101,350,56.9,68,yes,yes
1668902625,273.5110,10,275.351,351,56.9,79,yes,yes
1668902627,270.5575,10,274.101,340,56.9,70,yes,yes
1668902629,270.1545,10,274.726,334,56.9,71,yes,yes
1668902631,275.5770,10,274.726,348,56.9,79,yes,yes
1668902633,276.1532,10,275.851,352,56.9,78,yes,yes
1668902635,277.6787,10,275.601,354,56.9,83,yes,yes
1668902637,276.3177,10,273.581,343,56.9,77,yes,yes
1668902639,279.9050,10,275.351,362,56.9,82,yes,yes
1668902641,278.6901,10,274.851,356,56.9,73,yes,yes
1668902643,279.9215,10,276.101,361,56.9,83,yes,yes
1668902645,278.7122,10,274.851,357,56.9,82,yes,yes
1668902647,255.6988,8,272.726,308,56.9,54,yes,yes
1668902649,275.5418,10,274.851,350,56.9,68,yes,yes
1668902651,273.2722,10,274.851,349,56.9,73,yes,yes
1668902653,279.5027,10,275.351,358,56.9,75,yes,yes
1668902655,278.2600,10,275.801,355,56.9,79,yes,yes
1668902659,266.8877,10,275.351,334,56.9,53,yes,yes
1668902662,263.7387,10,275.851,323,56.9,41,yes,yes
1668902664,277.8250,10,275.851,351,56.9,80,yes,yes
1668902666,276.2255,10,275.601,353,56.9,82,yes,yes
1668902668,280.1559,10,275.601,355,56.9,73,yes,yes
1668902670,279.5061,10,274.851,359,56.9,86,yes,yes
1668902672,266.9229,10,275.101,359,56.9,91,yes,yes
1668902674,280.2952,10,274.226,356,56.9,81,yes,yes
1668902676,276.6282,10,276.101,350,56.9,85,yes,yes
1668902678,279.7431,10,276.101,354,56.9,76,yes,yes
1668902680,274.4707,10,276.101,339,56.9,76,yes,yes
1668902682,272.0643,10,276.101,347,56.9,78,yes,yes
1668902686,267.1608,10,275.351,319,56.9,35,yes,yes
1668902688,278.6723,10,275.601,355,56.9,80,yes,yes
1668966914,265.7247,10,273.350,326,57.0,67,yes,yes
1668966916,275.5206,10,274.851,354,57.0,82,yes,yes
1668966918,273.9459,10,275.101,346,57.0,75,yes,yes
1668966920,276.5451,10,274.601,353,57.0,80,yes,yes
1668966922,268.5998,10,275.851,329,57.0,68,yes,yes
1668966924,269.0155,10,275.101,328,57.0,73,yes,yes
1668966926,265.3748,10,274.851,324,57.0,68,yes,yes
1668966930,266.4724,10,275.851,327,57.0,70,yes,yes
1668966932,267.1423,10,275.603,334,57.0,76,yes,yes
1668966934,277.2495,10,274.851,343,57.0,61,yes,yes
1668966936,276.7359,10,275.359,350,57.0,70,yes,yes
1668966938,265.9955,10,274.601,336,57.0,70,yes,yes
1668966940,275.1105,10,274.691,342,57.0,69,yes,yes
1668966944,272.8760,10,274.720,339,57.0,61,yes,yes
1668966946,272.3796,10,274.601,338,57.0,59,yes,yes
1668966948,270.1357,10,272.351,333,57.0,75,yes,yes
1668966952,277.0880,10,275.226,350,57.0,75,yes,yes
1668966954,272.7802,10,273.601,346,57.0,75,yes,yes
1668966960,274.5763,10,275.456,345,57.0,76,yes,yes
1668966962,273.4277,10,272.101,339,57.0,75,yes,yes
1668966964,262.5200,10,275.601,321,57.0,64,yes,yes
1668966966,273.6512,10,274.597,344,57.0,75,yes,yes
1668966968,263.4975,10,274.851,320,57.0,68,yes,yes
1668966972,268.9397,10,274.851,332,57.0,61,yes,yes
1668966974,274.0684,10,275.547,341,57.0,72,yes,yes
1668966976,274.4420,10,274.226,351,57.0,78,yes,yes
1668966978,266.8269,10,275.851,333,57.0,71,yes,yes
1668966980,272.0612,10,273.350,347,57.0,83,yes,yes
1668966986,266.5736,10,275.351,334,57.0,72,yes,yes
1668966991,277.2323,10,275.351,350,57.0,80,yes,yes
1668966995,276.3204,10,273.942,352,57.0,77,yes,yes
1668966999,274.1424,10,274.351,347,57.0,75,yes,yes
1668967001,272.9694,10,276.101,336,57.0,58,yes,yes
1668967003,268.8226,9,274.601,329,57.0,67,yes,yes
1668967005,269.4239,10,274.058,333,57.0,69,yes,yes
1668967007,272.2639,10,275.029,335,57.0,57,yes,yes
1668967013,275.4180,10,275.101,341,57.0,57,yes,yes
1668967015,277.4251,10,275.601,348,57.0,74,yes,yes
1668967018,275.9462,10,275.351,343,57.0,68,yes,yes
1668967020,277.4737,10,275.601,348,57.0,78,yes,yes
1668967022,274.7261,10,274.601,347,57.0,76,yes,yes
1668967024,274.7821,10,274.851,344,57.0,76,yes,yes
1668967033,274.1243,10,275.101,352,57.0,75,yes,yes
1668967037,280.1273,10,275.351,356,57.0,79,yes,yes
1668967039,277.6384,10,275.851,352,57.0,73,yes,yes
1668967041,279.7109,10,275.351,357,57.0,78,yes,yes
1668967043,263.8996,10,273.850,326,57.0,48,yes,yes
1668967044,275.6598,10,275.851,344,57.0,59,yes,yes
1668967046,269.1275,10,275.601,326,57.0,45,yes,yes
1668967050,270.2116,10,273.350,341,57.0,60,yes,yes
1668967067,271.4606,10,275.101,332,57.0,56,yes,yes
1668967069,269.2607,10,274.851,337,57.0,66,yes,yes
1668967071,272.5034,10,272.101,342,57.0,75,yes,yes
1668967073,279.5919,10,274.318,354,57.0,77,yes,yes
1668967075,275.7060,10,275.337,350,57.0,75,yes,yes
1668967077,280.4359,10,275.620,360,57.0,82,yes,yes
1668967079,277.8778,10,274.601,353,57.0,80,yes,yes
1668967081,278.9995,10,276.101,353,57.0,73,yes,yes
1668967090,273.6402,10,274.851,342,57.0,69,yes,yes
1668967094,264.4329,10,274.726,315,57.0,60,yes,yes
1668967096,274.8999,10,276.101,347,57.0,65,yes,yes
1668967098,276.8051,10,274.601,342,57.0,72,yes,yes
1668967100,276.0747,10,274.101,353,57.0,77,yes,yes
1668967102,276.0917,10,276.101,341,57.0,60,yes,yes
1668967104,272.5316,10,275.101,347,57.0,77,yes,yes
1668967106,275.1303,10,276.101,344,57.0,75,yes,yes
1668967111,263.3876,8,276.101,314,57.0,57,yes,yes
1668967113,272.5070,10,273.295,340,57.0,78,yes,yes
1668967115,273.2888,10,274.601,343,57.0,78,yes,yes
1668967117,271.8448,10,274.726,340,57.0,66,yes,yes
1668967119,275.7160,10,274.601,349,57.0,64,yes,yes
1668967121,269.0371,10,275.351,339,57.0,56,yes,yes
1668967130,263.8411,8,274.851,328,57.0,52,yes,yes
1668967133,267.9756,10,276.101,328,57.0,70,yes,yes
1668967135,267.7249,10,274.851,325,57.0,45,yes,yes
1668967137,273.7108,10,274.601,346,57.0,78,yes,yes
1668967139,275.3045,10,275.851,347,57.0,80,yes,yes
1668967141,271.3181,10,275.209,327,57.0,46,yes,yes
1668967148,275.5211,10,274.851,351,57.0,76,yes,yes
1668967152,263.5853,10,273.487,313,57.0,64,yes,yes
1668967172,270.1886,10,274.601,338,57.0,62,yes,yes
1668967174,277.8398,10,274.851,353,57.0,79,yes,yes
1668967176,272.6686,10,275.601,337,57.0,64,yes,yes
1668967289,270.5971,10,273.476,345,56.9,77,yes,yes
1668967293,274.2078,10,275.101,344,56.9,74,yes,yes
1668967295,267.2853,10,275.351,322,56.9,68,yes,yes
1668967297,269.5201,10,275.851,338,56.9,55,yes,yes
1668967299,272.1278,10,275.101,336,56.9,56,yes,yes
1668967301,273.0474,10,275.351,344,56.9,66,yes,yes
1668967303,273.1456,10,276.101,352,56.9,77,yes,yes
1668967307,272.5574,10,274.726,340,56.9,63,yes,yes
1668967309,276.1151,10,275.601,342,56.9,67,yes,yes
1668967311,272.9325,10,274.101,336,56.9,56,yes,yes
1668967313,267.1164,10,274.601,327,56.9,47,yes,yes
1668967315,273.4166,10,275.351,346,56.9,72,yes,yes
1668967317,277.8218,10,275.351,356,56.9,78,yes,yes
1668967322,261.3290,10,273.601,320,56.9,37,yes,yes
1668967326,271.7325,10,273.601,338,56.9,65,yes,yes
1668967328,273.3868,10,272.976,345,56.9,77,yes,yes
1668967332,276.5508,10,273.601,349,56.9,73,yes,yes
1668967338,264.2122,10,274.851,350,56.9,77,yes,yes
1668967340,270.4354,10,276.101,327,56.9,47,yes,yes
1668967342,273.4073,10,275.601,346,56.9,76,yes,yes
1668967346,278.0638,10,275.351,352,56.9,73,yes,yes
1668967354,274.4131,10,276.101,339,56.9,62,yes,yes
1668967356,274.5122,10,274.851,348,56.9,71,yes,yes
1668967358,271.9503,10,272.623,342,56.9,75,yes,yes
1668967360,275.5534,10,273.601,351,56.9,80,yes,yes
1668967363,262.3342,10,273.601,321,56.9,68,yes,yes
1668967365,274.2378,10,274.851,347,56.9,77,yes,yes
1668967367,267.9058,10,274.226,326,56.9,68,yes,yes
1668967369,263.9893,10,274.101,328,56.9,67,yes,yes
1668967371,275.2228,10,273.601,343,56.9,60,yes,yes
1668967375,271.0030,10,274.851,331,56.9,71,yes,yes
1668967377,272.4223,10,273.476,346,56.9,81,yes,yes
1668967379,275.2208,10,276.101,345,56.9,71,yes,yes
1668967381,275.3629,10,275.601,344,56.9,64,yes,yes
1668967383,275.1949,10,276.101,342,56.9,59,yes,yes
1668967385,262.5761,10,275.601,318,56.9,39,yes,yes
1668967387,274.7531,10,274.601,344,56.9,66,yes,yes
1668967389,272.8782,10,275.601,339,56.9,57,yes,yes
1668967393,263.3774,10,276.101,310,56.9,29,yes,yes
1668967395,268.4991,10,274.851,330,56.9,48,yes,yes
1668963362,270.8607,10,275.101,338,56.9,60,yes,yes
1668963364,269.5948,10,275.351,337,56.9,56,yes,yes
1668963376,273.1973,10,273.350,341,56.9,75,yes,yes
1668963378,277.9819,10,276.101,354,56.9,76,yes,yes
1668963380,273.6447,10,276.101,350,56.9,76,yes,yes
1668963382,274.6972,10,275.851,352,56.9,80,yes,yes
1668963383,278.2612,10,273.850,356,56.9,79,yes,yes
1668963385,276.7886,10,274.942,351,56.9,72,yes,yes
1668963389,274.5878,10,272.834,347,56.9,74,yes,yes
1668963391,269.0326,10,274.244,336,56.9,73,yes,yes
1668963393,267.2393,8,275.601,328,56.9,63,yes,yes
1668963395,264.1364,9,274.851,324,56.9,66,yes,yes
1668963407,277.3339,10,275.101,344,56.9,67,yes,yes
1668963409,278.9223,10,275.101,355,56.9,74,yes,yes
1668963413,273.5833,10,274.601,342,56.9,77,yes,yes
1668963415,276.3272,10,272.850,355,56.9,84,yes,yes
1668963417,276.1841,10,271.850,352,56.9,74,yes,yes
1668963418,271.4067,8,269.850,338,56.9,68,yes,yes
1668963426,272.3682,10,276.101,336,56.9,63,yes,yes
1668963436,267.1575,10,271.444,342,56.9,76,yes,yes
1668963437,274.3088,10,274.601,346,56.9,79,yes,yes
1668963439,279.4436,10,275.351,359,56.9,82,yes,yes
1668963441,275.8272,10,275.351,347,56.9,70,yes,yes
1668963443,276.5772,10,273.850,354,56.9,79,yes,yes
1668963445,276.3182,10,275.650,357,56.9,81,yes,yes
1668963447,268.3432,10,275.047,338,56.9,70,yes,yes
1668963449,274.1815,10,275.351,347,56.9,68,yes,yes
1668963451,261.2336,10,273.850,320,56.9,40,yes,yes
1668963453,275.0422,10,275.101,349,56.9,68,yes,yes
1668963455,271.4560,10,274.226,342,56.9,70,yes,yes
1668963457,271.8714,10,275.851,339,56.9,56,yes,yes
1668963459,279.5802,10,274.851,354,56.9,76,yes,yes
1668963461,275.3917,10,275.851,344,56.9,70,yes,yes
1668963492,264.8356,10,275.351,327,56.9,50,yes,yes
1668963494,278.5333,10,275.101,357,56.9,87,yes,yes
1668963496,272.0687,10,274.851,338,56.9,75,yes,yes
1668963498,276.5725,10,275.152,348,56.9,76,yes,yes
1668963500,274.2938,10,275.351,347,56.9,71,yes,yes
1668963502,265.8887,10,275.601,318,56.9,65,yes,yes
1668963504,272.4980,10,274.601,339,56.9,74,yes,yes
1668963509,277.7549,10,274.601,356,56.9,75,yes,yes
1668963552,272.3364,10,274.601,341,56.9,61,yes,yes
1668963554,270.3059,10,275.351,335,56.9,71,yes,yes
1668963556,276.4981,10,274.850,352,56.9,81,yes,yes
1668963560,268.8839,10,275.101,338,56.9,70,yes,yes
1668963608,272.4100,10,275.101,334,56.9,69,yes,yes
1668963610,269.8637,10,275.851,336,56.9,60,yes,yes
1668963611,270.5938,10,273.850,345,56.9,72,yes,yes
1668963613,277.8928,10,274.601,352,56.9,67,yes,yes
1668963615,274.6678,10,275.601,340,56.9,72,yes,yes
1668963619,271.7882,9,275.351,339,56.9,65,yes,yes
1668963623,275.0518,9,274.851,344,56.9,68,yes,yes
1668963625,267.6550,10,275.601,327,56.9,70,yes,yes
1668963627,279.5725,10,274.351,357,56.9,81,yes,yes
1668963629,262.6136,10,274.851,347,56.9,70,yes,yes
1668963631,268.6022,10,274.351,331,56.9,53,yes,yes
1668963635,273.0363,10,274.851,345,56.9,65,yes,yes
1668963639,275.7883,10,275.524,344,56.9,69,yes,yes
1668963645,274.6433,10,274.601,353,56.9,76,yes,yes
1668963647,273.4152,10,274.601,342,56.9,62,yes,yes
1668963649,267.9134,10,274.601,326,56.9,42,yes,yes
1668963651,278.2017,10,274.480,351,56.9,80,yes,yes
1668963653,274.8906,10,274.851,338,56.9,56,yes,yes
1668963654,271.5836,10,276.101,338,56.9,54,yes,yes
1668963657,270.4320,10,275.601,332,56.9,49,yes,yes
1668963659,275.9842,10,276.101,351,56.9,76,yes,yes
1668963661,277.1651,10,275.851,352,56.9,78,yes,yes
1668963663,280.2771,10,276.101,352,56.9,75,yes,yes
1668963665,280.1363,10,275.601,359,56.9,80,yes,yes
1668963667,272.3048,10,275.101,339,56.9,54,yes,yes
1668963669,274.4220,10,274.601,351,56.9,77,yes,yes
1668963671,270.3156,10,275.351,328,56.9,45,yes,yes
1668963673,281.7964,10,276.101,362,56.9,81,yes,yes
1668963675,274.2409,10,276.101,337,56.9,54,yes,yes
1668963688,270.3540,10,274.601,332,56.9,47,yes,yes
1668963690,271.6878,10,274.851,342,56.9,70,yes,yes
1668963692,276.2441,10,274.601,349,56.9,79,yes,yes
1668963694,275.4552,10,274.851,346,56.9,76,yes,yes
1668963696,274.8659,10,275.351,342,56.9,76,yes,yes
1668963698,278.7619,10,275.601,349,56.9,75,yes,yes
1668963702,275.7560,10,276.013,346,56.9,66,yes,yes
1668963704,271.4257,10,274.976,341,56.9,65,yes,yes
1668963771,268.4076,10,274.351,336,56.9,58,yes,yes
1668963773,277.3074,10,275.351,356,56.9,74,yes,yes
1668963775,277.7047,10,273.850,359,56.9,83,yes,yes
1668963777,273.9213,10,272.350,353,56.9,74,yes,yes
1668963779,271.4478,10,275.851,343,56.9,75,yes,yes
1668963781,277.8596,10,274.601,350,56.9,70,yes,yes
1668963787,274.7717,10,274.851,347,56.9,79,yes,yes
1668963791,271.1723,10,274.851,337,56.9,65,yes,yes
1668963793,272.5793,10,274.601,337,56.9,61,yes,yes
1668963795,276.4146,10,274.726,347,56.9,77,yes,yes
1668963797,276.2516,10,275.351,352,56.9,78,yes,yes
1668963799,269.4216,10,273.976,329,56.9,49,yes,yes
1668963801,261.3558,10,272.226,324,56.9,53,yes,yes
1668963803,268.9323,10,275.851,327,56.9,45,yes,yes
1668963807,276.3900,10,275.101,349,56.9,73,yes,yes
1668963809,277.3211,10,276.101,350,56.9,75,yes,yes
1668963811,277.7496,10,275.601,353,56.9,79,yes,yes
1668963814,277.1827,10,274.726,351,56.9,81,yes,yes
1668963816,277.6044,10,276.101,349,56.9,79,yes,yes
1668963818,274.4863,10,273.601,344,56.9,70,yes,yes
1668963820,275.3944,10,275.851,344,56.9,68,yes,yes
1668963824,277.0591,10,275.601,354,56.9,77,yes,yes
1668963826,272.5682,10,274.226,344,56.9,75,yes,yes
1668963828,274.5026,10,274.601,345,56.9,73,yes,yes
1668963830,272.7727,10,274.101,339,56.9,62,yes,yes
1668963848,274.3874,10,274.601,341,56.9,70,yes,yes
1668963850,271.1382,8,274.601,324,56.9,42,yes,yes
1668963853,279.1295,10,276.101,354,56.9,81,yes,yes
1668963855,272.1876,10,275.851,321,56.9,42,yes,yes
1668963857,278.6326,10,275.851,352,56.9,80,yes,yes
1668963861,270.2376,10,275.101,328,56.9,55,yes,yes
1668963863,276.0449,10,275.351,346,56.9,77,yes,yes
1668963865,265.6516,10,272.851,326,56.9,69,yes,yes
1668963867,272.5325,10,274.851,341,56.9,66,yes,yes
1668963869,275.6954,10,275.601,355,56.9,77,yes,yes
1668963871,265.4657,10,275.601,346,56.9,80,yes,yes
1668963893,273.8123,10,274.101,343,56.9,65,yes,yes
1668963905,272.7280,8,274.351,348,56.9,68,yes,yes
1668963911,275.0857,10,273.932,351,56.9,75,yes,yes
1668963913,278.7941,10,276.101,359,56.9,83,yes,yes
1668963915,279.1878,10,275.601,368,56.9,86,yes,yes
1668963917,267.3585,10,275.851,341,56.9,76,yes,yes
1668963921,274.0135,10,275.351,340,56.9,69,yes,yes
1668963923,272.0165,10,275.541,349,56.9,82,yes,yes
1668963927,278.4144,10,275.351,348,56.9,64,yes,yes
1668963929,274.3798,10,276.015,349,56.9,72,yes,yes
1668963931,280.8840,10,275.851,360,56.9,85,yes,yes
1668963933,272.9977,10,274.851,346,56.9,76,yes,yes
1668963935,277.5950,10,274.851,347,56.9,71,yes,yes
1668963937,276.9291,10,275.351,349,56.9,71,yes,yes
1668963939,276.1700,10,274.726,358,56.9,76,yes,yes
1668963941,279.1187,10,274.101,357,56.9,80,yes,yes
